Url,Identifier,PrefLabel,Definition,Version,Deprecated,Date
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0999/,SDN:L22::TOOL0999,OceanWaveS WaMoS II 500 waves and surface current radar,"The WaMoS II 500 radar is an industry-proven X-band radar-based wave and surface current monitoring system developed by OceanWaveS. This sensor is able to measure and displays essential wave field parameters including wave heights, periods, directions and surface currents. The operating range extends to 4.0 km depending on X-band radar type and installation gemoetry. Requiring a minimum wind speed of 3 m/s and a minimum wave height of about 0.5m.",1,false,2016-06-06 09:29:07.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0636/,SDN:L22::TOOL0636,Teledyne RDI Workhorse Waves Array,"An optional upgrade package that may be fitted to RDI Workhorse Sentinel, Monitor, H-ADCP or Express ADCP that measures multi-directional wave parameters derived from acoustic measurements of wave orbital velocities. The process is fully described in https://www.bodc.ac.uk/data/documents/nodb/pdf/waveprimer.pdf.",1,false,2013-08-22 12:53:42.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0268/,SDN:L22::TOOL0268,Datawell directional waverider buoy,"A directional waverider buoy comprising a heave-pitch-roll sensor, two accelerometers and a 3-axis fluxgate compass in a 90cm diameter spherical buoy that measures waves using a translational principle so that horizontal motions rather than wave slopes are measured making the measurement independent of buoy roll motions. A single point rubber cord vertical mooring ensures adequate symmetrical horizontal buoy response to resolve small motions at low frequencies. Data are transmitted to a shore based station and/or an Argos satellite. Three versions of the buoy designated MkI, MkII and MkIII have been produced with evolving internal electronics but fundamentally the same design. More information may be found at http://www.bodc.ac.uk/data/documents/nodb/65329/",1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0612/,SDN:L22::TOOL0612,Institute of Oceanographic Sciences shipborne wave recorder,"A vessel-mounted wave recorder comprising a pair of heave transducers (accelerometers), a pair of pressure transducers, a signal processing unit and a data recorder. One heave transducer (measures long-period waves) and one pressure transducer (measures short-period waves) are mounted together on each side of the vessel close to the centre of pitch and 1-3m below the water-line to reduce the influence of pitch and roll. Waves of up to 30m height and 25 seconds period can be measured; the lower detectable limit depends on the installation depth of the pressure units. More information may be found in http://www.bodc.ac.uk/data/documents/nodb/45603/.",1,false,2013-04-11 16:07:16.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1325/,SDN:L22::TOOL1325,National Oceanography Centre Spar Buoy [modified length] {Bubble Buoy} capacitance wave wire buoy,"A custom-built system that uses capacitance wave wires mounted on a spar buoy to measure waves, wave breaking and whitecaps in-situ. This is a modified version of the standard National Oceanography Centre Spar Buoy that uses a slightly longer and stronger buoy in order to mount acoustic resonators to measure sub-surface bubble populations.",1,false,2019-03-15 15:19:00.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1093/,SDN:L22::TOOL1093,MIROS SM-050 Wave and Current Radar Mk III,"A wave and surface current radar designed for the measurement of directional wave spectra and surface currents. The sensor was developed for stationary floating units such as drill ships and floating production storage and offloading units, but could be used in transits at speeds up to 6-8 knots (11-14 km per hour). Moreover, the radar's frequencies were chosen to obtain a strong echo from the capillary waves (normally present at wind speed above 2 metres per second) but reaches its best working performance at a wind speed of 3 metres per second or above. The instrument uses a dual footprint pulse Doppler method for wave measurements, and a  microwave dual frequency method for measuring surface current. The radar observes the ocean surface in a semi-circle using 6 sectors of 30 degrees, scanning the surface in sequence. The system consists of the radar, the junction box, the indoor interface unit, the desktop system computer and the wave radar software. The instrument operates effectively between temperatures of -15 to 30 degrees celsius. The MIROS SM-050 has an accuracy of 5 percent for wave height and period, and and accuracy of 7 degrees for wave and current directions. The instrument also has an accuracy ranging from -0.05 to +0.05 metres per second for current speed.",1,false,2016-11-25 10:48:51.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0157/,SDN:L22::TOOL0157,Interocean S4DW current meter directional wave monitor,"Instrument combines electromagnetic current sensors and a high precision pressure sensor to measure wave orbital current components,directional wave spectra and tides. Incorporates programmable burst mode sampling and a very high capacity data logger.",1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0928/,SDN:L22::TOOL0928,Delta-T Instruments PAR sensor,"Instrument used to measure the photosynthetically active radiation spectral range of solar radiation. The model is unknown. It is assumed to have a spectral response of 400-700nm. It could have any type of collector (flat plate cosine collector, spherical or hemispherical).",1,false,2015-07-30 14:44:53.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1241/,SDN:L22::TOOL1241,Nortek Signature55 Acoustic Doppler Current Profiler,"An Acoustic Doppler Current Profiler (ADCP) for use in in ocean circulation, turbulence, numerical model verification and transport studies. The instrument consists of three piezo-composite transducers which are 25 cm in diameter. The beams operate at long-range (1000 m) and in dual-frequency (55 / 75 kHz) modes. The instrument contains integrated pressure and temperature sensors measuring in the range of  0-1500m (pressure) and -4 - 40 degC (temperature). Data communication is available via Ethernet cable and the instrument has an internal storage capacity of 16 Gb, with an option to increase this to 64 Gb.",1,false,2018-06-04 14:45:48.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1267/,SDN:L22::TOOL1267,Sensoren Instrumente Systeme Digital Reversing Pressure Meter,"First generation of digital reversing pressure meters manufactured by Sensoren Instrumente Systeme (SiS). These include instruments P6132H and P6394H, which were fitted on the CTD frame during some cruises from the 1990s.",1,false,2018-08-02 15:26:57.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0445/,SDN:L22::TOOL0445,Teledyne RDI Broadband 150kHz ADCP,The RDI Broadband ADCP is designed for mooring deployment and has an operating frequency of 150 kHz. The instrument uses Doppler-technology to achieve accurate and non-intrusive measurements and it can come with pressure and temperature sensors. It can be used in real time measurement situations or can log to an internal recorder powered by internal batteries.,1,false,2011-11-24 11:44:57.0
http://vocab.nerc.ac.uk/collection/L22/current/NETT0175/,SDN:L22::NETT0175,Lindahl dividable phytoplankton sampling hose,A rubber hose (material may vary) comprising length sections which integrate water samples from selected depth intervals. The division of the hose is adapted as needed. The hose inner diameter is >12 mm. The hose end is weighted. The hose is slowly lowered into the water (20 m/min). The top valve is closed when the hose has reached maximum depth. Sections are sequentially closed with valves as they appear during ascent. A full description is available in https://www.bodc.ac.uk/data/documents/nodb/pdf/Lindahl_1986.pdf.,1,false,2014-09-12 17:20:07.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0288/,SDN:L22::TOOL0288,Biospherical QCP-2300 underwater PAR sensor,Log output quantum cosine PAR profiling sensor. For use with 12 bit ADC systems. Single channel analog output voltage is proportional to the log of incident PAR (Photosynthetically Available Radiation: 400-700 nm) irradiance. Cosine corrected for use underwater to depths up to 1000 m.,1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0562/,SDN:L22::TOOL0562,IFM Kiel clean pumped sea water supply,"A system designed for continuous, underway, clean sampling of near-surface waters. A hollow stainless steel shaft holding a high density polyethylene (HDPE) tube is submerged beneath a vessel through a hole in the hull. The inlet head is located 1.7 m below the keel and features a sieve-like Teflon cap. Water is pumped from the inlet through a serial ball-valve panel from which it can be directed to different sampling facilities. Flow is maintained by chemically inert double membrane pump driven by compressed air. HDPE tubing is used throughout the system and the valves are composed of polypropylene and Teflon, thereby ensuring that the sampled water remains clean and suitable for trace metal analyses. The system was developed by what was then the Institut fur Meereskunde at Kiel University.",1,false,2012-10-15 14:57:16.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1118/,SDN:L22::TOOL1118,Agilent 5973Network Mass Selective Detector,"A mass selective detector (MSD) designed to be used with the 6890 Plus Series Gas Chromatograph. This transmission quadrupole mass spectrometer is used for qualitative and quantitative analysis by electron ionization (EI), positive chemical ionization (PCI), and negative chemical ionization (NCI). The system comes in five different models: G2577A (diffusion pump EI MSD), G2578A (standard turbo EI MSD), G2579A (Performance turbo EI MSD), G2588A (standard turbo EI/PCI MSD), and G2589A (performance turbo EI/PCI/NCI MSD).",1,false,2017-03-08 14:06:54.0
http://vocab.nerc.ac.uk/collection/L22/current/NETT0026/,SDN:L22::NETT0026,"Continuous Plankton Recorder - Hardy (1926, 1936); Glover (1962)","Construction is a 1.27 cm on side square mouth opening (originally 10.1 cm diameter) high-speed (12 to 17 knots) towed body collecting plankton on gauze (22.9 cm wide and 23.6 meshes per cm) rolls. The body is 50 cm wide x 50 cm tall x 100 cm long.  A propellor drives the rollers winding up the gauze.  The system is normally towed at 10 m depth at speeds up to 20 ktnos [Wiebe and Benfield 2003 Plate 19 A, B].",1,false,2011-10-21 14:18:49.0
